1,54,61,75,36,57,54,66,84,62,80,50,67,60,45,38,48,75,63,76,58,52,61,63,49,66,77,71,71,50,61,59,41,69,53,74,75,72,68,85,68,48,59,69,47,73,68,47,62,78,69,51,53,76,74,68,64,72,85,64,70,55,50,81,60,67,75,74,65,61,76,59,59,70,60,75,48,65,80,64,70,70,91,56,70,68,73,63,77,61,66,58,62,65,65,59,60,56,61,68,72
2,57,58,63,32,60,48,71,78,25,72,57,60,53,37,37,36,63,66,54,69,60,67,25,57,66,67,62,82,38,54,60,44,62,73,57,68,55,66,79,64,58,30,81,35,53,51,58,67,84,57,52,76,70,47,53,49,67,82,63,53,55,52,77,33,56,70,48,47,64,54,81,26,84,58,52,50,51,83,59,63,59,44,75,53,51,65,59,65,55,25,67,58,51,45,29,35,56,69,57,57
3,56,52,61,36,72,60,53,54,40,50,53,51,55,26,49,28,53,58,50,60,52,78,41,52,59,79,59,55,27,54,42,50,60,59,57,57,58,72,51,58,52,32,62,28,80,47,51,57,58,48,60,55,47,50,49,45,48,53,56,42,62,51,51,48,42,55,52,46,48,51,56,35,58,64,41,54,53,56,68,51,51,55,53,80,47,53,72,62,46,34,55,62,53,55,34,27,76,55,43,64
4,63,48,55,32,54,53,76,67,44,71,59,51,48,31,35,30,56,79,58,71,69,56,46,55,58,66,58,70,32,62,55,35,67,68,58,59,59,71,67,59,54,36,74,33,64,57,57,61,61,49,51,74,67,50,46,32,59,68,75,57,59,57,71,41,38,65,54,49,49,67,72,46,72,56,58,41,51,63,56,58,49,60,80,59,57,55,52,68,51,40,73,50,49,49,39,36,59,76,58,66
5,48,49,76,33,76,59,76,79,54,64,62,59,52,33,37,29,56,68,67,81,66,79,55,46,83,82,66,70,33,48,62,42,61,76,79,68,58,73,79,87,57,49,66,32,77,54,43,78,75,50,50,78,77,61,61,53,62,77,70,59,62,46,72,48,56,85,59,43,59,66,76,53,66,76,63,41,48,80,84,57,52,72,71,77,55,67,76,63,46,50,63,79,51,68,51,39,78,74,40,71
6,72,54,69,29,66,62,64,69,35,69,47,61,51,33,31,31,45,56,60,70,56,66,40,74,68,53,68,62,33,69,55,33,47,66,70,72,52,59,71,66,48,34,62,32,65,62,72,66,69,60,47,65,68,62,45,45,52,69,56,61,63,75,69,48,46,68,59,63,45,52,59,37,61,69,55,39,61,70,68,64,60,48,62,65,62,68,69,48,60,38,56,64,63,54,35,34,66,63,66,51
7,59,50,74,28,68,52,64,70,70,72,49,70,58,47,34,47,55,63,49,77,59,67,69,51,56,64,62,77,49,59,58,31,63,72,63,75,63,68,68,56,52,64,75,48,61,48,46,57,73,65,44,73,70,50,56,48,60,65,60,44,66,53,72,61,51,69,51,53,52,63,72,67,71,62,51,35,52,74,62,68,62,54,66,61,48,67,63,63,56,62,60,57,53,49,66,58,66,63,62,59
8,63,46,66,37,49,53,55,77,45,61,48,66,47,39,35,37,59,59,55,51,62,49,46,57,57,65,67,62,39,63,56,40,59,53,62,60,52,60,74,54,44,41,63,39,66,53,60,52,68,57,48,54,56,55,56,44,55,68,56,55,57,57,57,47,47,62,52,40,56,55,56,44,59,47,49,44,41,71,47,57,59,58,54,68,53,64,50,61,57,45,57,49,46,54,42,37,49,52,61,61
9,77,56,77,35,64,63,66,74,50,64,57,61,53,29,33,33,61,73,65,63,72,70,51,70,75,65,78,65,30,71,65,39,61,61,85,74,67,65,74,86,59,43,61,32,68,64,69,85,66,61,49,63,67,70,54,62,63,72,67,59,66,74,66,62,62,73,67,54,59,70,61,49,59,77,64,45,55,75,79,77,60,81,64,64,63,77,62,64,59,50,68,74,51,58,46,36,70,68,60,68
10,62,59,55,29,60,48,72,64,30,58,47,56,67,41,34,41,64,48,53,62,44,56,32,56,68,57,56,62,39,60,63,41,62,69,64,49,67,64,63,64,50,32,56,41,58,59,57,68,61,54,47,59,53,61,55,48,60,62,52,53,52,56,59,44,49,56,58,61,57,65,70,27,58,65,54,41,65,66,65,56,54,62,72,61,60,53,64,62,59,28,56,67,71,55,31,38,65,75,61,57
11,61,46,64,27,65,63,49,69,31,64,48,61,47,21,37,22,60,47,51,68,42,71,35,57,62,66,63,69,23,63,50,38,59,64,67,67,60,64,69,61,50,26,68,22,64,56,58,60,68,56,43,67,67,59,50,45,45,71,50,58,69,53,66,41,45,64,56,51,50,63,71,32,70,65,47,39,50,74,69,66,55,60,55,69,57,70,65,55,46,35,55,65,57,61,29,24,66,54,55,54
12,53,37,41,23,56,60,74,50,46,42,40,51,38,36,36,34,54,50,57,74,48,62,50,59,60,67,54,56,36,52,53,38,66,72,55,44,62,67,51,54,41,41,52,35,65,45,58,57,56,58,41,71,42,48,63,57,53,55,50,54,62,53,44,48,57,45,52,42,43,68,71,47,59,63,56,31,43,51,59,49,56,60,76,59,46,51,59,67,50,43,57,64,41,56,42,37,53,77,66,68
13,55,60,66,38,72,48,69,72,40,68,53,58,54,29,36,28,64,62,57,73,66,72,46,49,72,72,64,72,29,58,54,40,70,70,80,61,64,74,67,80,55,37,77,31,67,50,51,81,68,48,61,77,67,54,58,64,53,73,61,56,49,50,67,59,65,67,52,53,61,62,69,41,75,75,54,55,54,72,76,63,47,68,67,71,49,61,70,63,48,39,68,73,51,60,35,27,79,74,46,58
14,52,64,77,28,71,55,66,71,47,76,46,69,70,27,37,33,63,48,55,58,47,69,51,52,72,67,82,67,26,49,65,42,45,57,64,76,48,63,71,63,41,43,64,34,65,47,49,74,69,70,50,56,77,47,47,43,65,69,48,45,54,50,78,48,46,78,47,54,58,42,60,46,68,66,53,46,55,74,67,80,71,60,64,68,48,77,71,45,51,46,45,67,61,47,42,30,70,61,63,45
15,62,51,66,25,69,55,45,63,47,66,54,69,57,40,33,39,56,64,65,71,57,78,50,53,63,71,72,67,39,69,51,36,66,63,64,66,59,60,62,69,58,40,67,41,73,57,56,69,58,67,48,71,66,57,58,58,67,68,65,67,59,55,70,49,53,67,61,52,55,66,67,43,67,61,63,41,54,61,64,71,69,70,56,71,56,67,66,66,65,41,64,58,56,55,38,43,65,44,69,66
16,64,46,59,20,63,55,64,76,36,65,44,62,42,39,30,38,54,50,52,72,53,53,41,64,71,62,60,79,37,66,48,34,50,73,70,60,49,61,76,62,48,39,75,39,60,53,68,64,77,63,43,81,64,54,58,45,59,73,55,57,53,53,66,40,43,59,53,52,42,53,80,39,75,71,53,41,52,78,67,56,62,43,69,61,54,62,64,51,73,37,53,71,56,53,41,42,69,68,68,52
17,66,54,69,28,53,58,74,85,38,73,42,64,46,36,31,39,55,63,65,65,59,56,37,53,48,70,61,71,36,64,61,33,57,65,59,66,62,70,82,52,45,42,75,39,73,55,55,44,81,59,39,67,73,56,61,60,76,77,58,59,60,58,73,50,60,69,56,56,42,55,72,34,81,44,62,30,53,77,50,58,61,61,64,74,55,59,53,51,54,30,54,51,53,52,39,39,49,72,56,54
18,54,53,73,26,61,57,54,64,35,68,56,60,73,32,32,31,71,68,52,42,67,67,40,49,67,71,73,42,33,50,65,34,65,44,71,72,61,69,65,66,58,46,41,32,70,69,54,67,63,53,48,39,71,68,56,53,50,66,70,49,57,48,71,56,55,72,66,68,48,61,36,35,40,71,46,40,75,66,63,65,59,66,46,71,70,72,63,71,49,35,71,64,74,66,39,36,63,53,59,67
19,51,53,75,38,73,58,51,73,49,70,49,68,51,47,54,49,68,57,51,58,58,72,50,52,82,52,68,70,48,47,62,52,46,56,81,73,51,51,70,80,54,37,61,47,52,56,48,81,67,60,53,59,71,60,59,56,58,76,56,55,57,52,75,53,54,70,58,53,58,50,60,47,64,82,47,54,53,67,79,68,60,60,51,61,57,73,69,48,51,47,56,79,57,62,39,46,78,53,61,52
20,84,43,80,33,66,72,57,79,49,75,51,82,50,26,38,24,60,58,59,58,60,68,52,73,73,60,67,79,27,90,60,40,57,60,69,76,55,63,78,67,53,34,73,25,59,57,76,65,78,80,45,55,77,56,57,54,60,79,61,57,79,70,80,52,52,81,57,55,49,50,59,49,75,71,49,48,60,81,67,74,79,59,62,58,58,75,71,56,81,47,65,71,63,62,36,31,66,57,78,55
21,72,68,75,29,71,56,71,60,48,76,59,71,64,44,50,41,49,75,70,64,76,68,47,68,72,69,72,53,45,74,52,42,60,65,60,80,63,65,63,70,67,38,54,39,62,70,70,66,57,75,55,58,77,65,55,62,60,68,69,66,55,61,76,52,60,76,62,62,64,65,55,48,57,64,62,47,66,60,67,72,75,69,71,64,72,77,75,63,67,45,68,67,61,47,42,43,69,74,76,63
22,65,55,74,22,73,65,76,74,39,71,44,54,55,38,35,39,39,54,62,58,53,75,35,65,65,76,66,61,39,63,39,34,61,62,55,68,54,76,72,56,47,43,56,41,76,59,65,64,67,47,46,58,76,64,53,55,46,79,53,52,63,67,76,41,58,72,65,48,64,55,63,39,54,69,51,41,56,69,66,63,47,63,65,78,59,64,74,65,52,37,60,67,53,46,42,42,72,76,48,69
23,56,51,61,20,66,46,55,63,37,57,44,65,46,34,25,33,55,57,62,58,54,75,37,43,60,85,64,60,34,58,54,31,55,58,54,65,64,83,64,60,49,37,55,33,87,62,43,59,59,63,42,57,60,63,39,45,58,60,54,69,46,46,55,36,48,61,64,56,46,54,59,36,61,54,64,35,57,64,55,64,63,70,57,89,63,65,67,58,56,34,60,54,57,54,38,42,61,56,65,61
