746513.919238558,1318697.51692238,1
746515.686339319,1318698.96442254,1
746502.766058171,1318693.69405233,1
746492.983394746,1318705.58467259,1
746505.793637503,1318700.23959734,1
746501.512214375,1318695.45551497,1
746487.720070119,1318705.61687099,1
746519.847104939,1318708.23126075,1
746497.692097019,1318705.16661611,1
746510.902687913,1318701.26962677,1
746489.438902689,1318704.3363635,1
746498.573893831,1318707.39940056,1
746503.720509184,1318705.11811165,1
746486.6395148,1318709.36698021,1
746487.429978055,1318707.35939606,1
746492.159132782,1318708.05985145,1
746506.434781103,1318704.23055658,1
746504.060510125,1318696.10118865,1
746511.391453603,1318704.73616761,1
746493.989697617,1318698.50514316,1
746487.728786735,1318705.93268623,1
746488.337779035,1318700.88984896,1
746504.266214176,1318709.62008296,1
746491.457257706,1318705.46656896,1
746484.978001117,1318706.24348784,1
746487.803158679,1318705.61438005,1
746487.785242675,1318707.39691657,1
746492.563590142,1318705.05627578,1
746507.919234804,1318707.53589657,1
746485.424169939,1318706.24947358,1
746490.353788101,1318703.93087898,1
746484.8339497,1318706.20639306,1
746488.434430265,1318707.61805052,1
746499.754589378,1318706.27886952,1
746493.967764506,1318700.17408479,1
746509.871454171,1318705.60152235,1
746491.623543499,1318697.10691569,1
746488.877703618,1318703.52677076,1
746490.333937704,1318704.45239143,1
746505.272857735,1318709.98368806,1
746491.208735653,1318706.04595422,1
746498.736970112,1318705.55693622,1
746516.762383531,1318707.80167357,1
746484.697270988,1318697.93886948,1
746487.090313897,1318694.00374367,1
746497.073044868,1318710.96073331,1
746486.343568573,1318708.5483189,1
746496.006693954,1318703.27555685,1
746498.142372607,1318703.77234918,1
746494.64464026,1318696.23404321,1
746520.423690176,1318706.15222274,1
746487.372606453,1318700.50607389,1
746489.915047009,1318709.8376785,1
746501.958705992,1318696.04449249,1
746511.026894408,1318696.28135883,1
746489.66885236,1318703.02341008,1
746497.33553737,1318706.61082755,1
746492.792354841,1318695.34678256,1
746503.455355276,1318695.47167239,1
746484.706866686,1318695.87768058,1
746500.065832974,1318704.79856985,1
746513.087964881,1318710.3859335,1
746485.166859928,1318701.84997201,1
746509.354566141,1318705.59778944,1
746488.905091956,1318709.06209697,1
746497.548704694,1318707.81304643,1
746493.987277309,1318704.76638972,1
746491.58925193,1318709.48654159,1
746488.836025248,1318702.99026307,1
746494.059164578,1318700.12482804,1
746487.757424452,1318703.19499059,1
746502.472431855,1318694.7502997,1
746522.184891073,1318706.78554479,1
746499.592478014,1318698.16691864,1
746486.588065872,1318698.9234198,1
746524.48833101,1318702.28058492,1
746522.21206595,1318703.99109982,1
746502.57650717,1318694.94986907,1
746490.365944442,1318695.17510338,1
746518.859578184,1318698.13754712,1
746512.188173611,1318696.8037485,1
746491.83566512,1318697.5834029,1
746510.29660351,1318702.83331689,1
746499.945060492,1318702.80637033,1
746498.352183697,1318701.78410978,1
746517.064430332,1318699.33117721,1
746521.490563449,1318699.48407162,1
746511.441332883,1318703.81685787,1
746508.91494644,1318694.7380884,1
746505.799047952,1318707.45561601,1
746493.263168133,1318708.42410447,1
746517.260317879,1318700.39203908,1
746498.626321452,1318700.39879083,1
746497.252240718,1318696.47660151,1
746506.818660777,1318709.66530893,1
746515.882407701,1318697.36424216,1
746495.086780615,1318699.39163934,1
746499.796723499,1318710.56666215,1
746504.908752297,1318701.65027305,1
746512.538919913,1318693.97477069,1
746506.711615378,1318701.849816,1
746489.609447002,1318695.52661348,1
746522.413787718,1318704.01605079,1
746489.943794195,1318698.03334182,1
746500.524230131,1318696.06287002,1
746489.211960966,1318709.48898708,1
746506.284605777,1318697.77060547,1
746502.794438773,1318704.69272777,1
746494.909484619,1318700.17557891,1
746494.54454277,1318707.2564901,1
746487.520553939,1318696.40764531,1
746502.540597134,1318708.79450188,1
746485.556841583,1318694.24869928,1
746491.00759044,1318701.09408532,1
746486.29542623,1318700.56083163,1
746487.180014455,1318709.67278713,1
746511.353001454,1318705.44731427,1
746497.159560796,1318693.91206125,1
746500.044346384,1318707.12026225,1
746493.391743818,1318706.76523829,1
746501.91289802,1318709.66005913,1
746485.578797426,1318697.07289664,1
746493.056277751,1318701.38957584,1
746516.818634321,1318694.67332581,1
746488.337562872,1318699.7368434,1
746491.316523489,1318701.99064521,1
746503.863234468,1318695.66441268,1
746491.884300486,1318696.09803989,1
746496.099510379,1318697.04555905,1
746489.187963192,1318708.05383329,1
746500.541793904,1318706.46097325,1
746513.316002032,1318707.60256895,1
746515.515442682,1318698.38122815,1
746487.782377787,1318697.14872397,1
746488.200218413,1318706.17364978,1
746489.508592236,1318704.14549678,1
746487.405194839,1318710.89475243,1
746488.035765388,1318699.15537019,1
746487.293034837,1318704.34404671,1
746484.613185113,1318699.35948903,1
746499.130872751,1318710.95635796,1
746496.459366794,1318702.16429949,1
746495.151377584,1318707.92366525,1
746510.658652453,1318701.8740862,1
746493.575841614,1318693.6805939,1
746503.821428109,1318695.47047455,1
746496.125021043,1318694.94706952,1
746504.215374869,1318706.78484927,1
746509.668475532,1318706.94558944,1
746489.390999356,1318706.13307534,1
746512.639297784,1318705.61295751,1
746494.640134349,1318701.90384547,1
746501.430109595,1318701.96366509,1
746502.625613916,1318706.16930947,1
746492.954793595,1318697.4107628,1
746485.472150852,1318710.62473483,1
746498.856230159,1318709.53779225,1
746494.061245193,1318710.48961545,1
746496.268169212,1318705.19548743,1
746500.297536545,1318693.80709611,1
746490.828696054,1318705.52154521,1
746492.714912989,1318707.28906303,1
746513.299861906,1318707.06460885,1
746511.032261505,1318709.27899364,1
746498.545977661,1318700.87363245,1
746513.153383491,1318703.17209708,1
746498.743160028,1318700.31201866,1
746484.948338633,1318700.60805299,1
746504.819884321,1318696.64058653,1
746490.525122946,1318707.99694812,1
746502.981766263,1318704.79431508,1
746503.729457006,1318701.98928126,1
746498.939689699,1318708.52937954,1
746522.871778564,1318704.19431782,1
746493.743910135,1318699.83138468,1
746517.077185598,1318694.79907922,1
746516.117553994,1318703.5782388,1
746497.329058451,1318693.82721762,1
746486.551738586,1318702.51434496,1
746487.332365568,1318710.30299516,1
746500.031249383,1318695.80299002,1
746516.897008994,1318710.08595529,1
746505.354237607,1318701.19926748,1
746495.375279414,1318694.782709,1
746499.926350798,1318710.81830245,1
746516.742525366,1318699.69212217,1
746521.588036251,1318704.83925296,1
746488.832478916,1318710.27487257,1
