737217.1956,1315004.724
737242.7469,1315012.875
737220.3991,1314999.068
737230.2305,1315014.175
737174.6028,1314965.97
737189.5589,1314971.933
737162.4953,1314958.923
737154.6223,1314952.441
737150.9217,1314948.76
737156.1497,1314953.826
737047.9636,1314900.354
