748374.338624552,1302133.80171117,1
748237.765977551,1302208.9348304,1
748234.49950517,1302207.42849944,1
748374.378385638,1302135.97174355,1
748175.239834591,1302252.91445243,1
748296.579396011,1302182.90332547,1
748211.838444693,1302226.57108742,1
748216.767659656,1302226.63853767,1
748374.541706723,1302135.71211477,1
748296.201694993,1302183.28754567,1
748373.813306023,1302135.02042396,1
748172.267464057,1302255.22116349,1
748150.718167209,1302273.96509711,1
748330.88936318,1302163.02079069,1
748305.353195614,1302183.12505316,2
748212.448233687,1302227.60393104,2
748304.634157688,1302181.66056913,2
748303.114347143,1302181.42537031,2
748305.381847309,1302184.01185735,2
748180.393539959,1302250.81230831,2
748335.134865716,1302166.46089669,2
748332.636156902,1302158.96834864,2
748297.255620244,1302183.48902885,2
748376.060453204,1302134.90309068,3
748178.971246935,1302255.84747996,3
748336.96205912,1302168.39455263,3
748284.486865558,1302189.8674326,4
748303.237736427,1302182.62435489,4
748230.773006989,1302211.74736987,4
748213.038082816,1302227.80131168,4
748330.983443557,1302165.28461896,4
748185.29931774,1302249.06597431,4
748154.545422858,1302272.80175231,4
748302.766863467,1302181.12083446,4
748330.713239405,1302165.42297498,4
748334.16627465,1302166.24684252,4
748305.419203718,1302182.7349174,4
748174.578971809,1302256.58658995,4
748371.81440769,1302133.82870755,5
748283.113623217,1302192.71366551,5
748326.706724019,1302165.1143893,5
748287.386460707,1302189.01537082,5
748372.91998808,1302134.1860195,5
748170.249223021,1302256.84458477,5
748220.944303055,1302223.70557887,5
748372.131832328,1302134.77745114,5
748373.36562826,1302133.42767211,5
748334.335407669,1302164.29801055,5
748294.704621915,1302184.36070671,6
748239.240951056,1302212.42750242,6
748151.082040162,1302271.70733267,6
748174.792840092,1302256.50833061,6
748333.432455606,1302169.42734034,6
748335.108589858,1302168.91891402,6
748177.366166237,1302255.34571573,6
748231.207161501,1302210.19953747,6
748286.662741538,1302190.36518016,6
748175.727837953,1302254.67279214,6
748238.32819275,1302206.91537201,6
748213.197211045,1302227.48662001,7
748329.022822861,1302167.16486891,7
748306.543556101,1302181.23018163,7
748288.672874073,1302194.46862962,7
748376.1997793,1302139.65645373,7
748231.367249135,1302211.21904021,7
748379.85738702,1302141.32503771,7
748153.923099881,1302269.62524153,8
748232.115176456,1302210.2874999,8
748233.189996411,1302210.73722536,8
748211.528711347,1302228.61047731,9
748326.597531573,1302164.0071294,9
748333.154360391,1302164.482522,9
748156.164112107,1302274.68518481,9
748290.623275227,1302191.58174072,10
748331.631157876,1302165.84679206,10
748372.159679723,1302135.73414967,10
748331.084488255,1302164.07962865,11
748330.149902027,1302165.19037357,11
748237.950866476,1302210.67280828,11
748374.280962585,1302132.73922124,11
748173.371782787,1302256.90154704,11
748332.06363939,1302166.47320591,11
748283.882166101,1302193.83046675,11
748374.915793564,1302134.46969705,11
748372.965458538,1302134.98869708,12
748174.698067573,1302254.19205746,12
748234.52761465,1302209.63973088,12
748330.235770555,1302168.16282151,12
748238.994067848,1302214.65151635,12
748371.57876741,1302136.47988707,12
748334.995203696,1302170.66239641,12
