762382.18841492,1301895.29893183,1
762418.274294915,1301911.01404486,1
762504.802062812,1301950.43555475,1
762381.23180303,1301894.35408531,1
762593.600390301,1301974.85802346,1
762419.272586142,1301907.77500634,1
762594.189316319,1301974.40840473,1
762522.208761613,1301951.14513875,1
762385.599970128,1301904.3258904,1
762381.368647122,1301892.1472472,1
762379.2180312,1301888.42289118,1
762649.967993307,1301990.58550673,1
762415.828110493,1301910.4213251,1
762591.564950651,1301976.005921,1
762421.913953003,1301918.79150827,1
762377.140607627,1301889.29978436,1
762418.921913883,1301911.9028605,1
762649.984363482,1301993.22082294,1
762502.70893641,1301945.31198149,1
762382.069409556,1301895.07702393,1
762590.08377307,1301973.74919165,1
762558.100492558,1301967.09508322,1
762378.249276122,1301890.62585202,1
762370.215920662,1301892.100316,1
762443.044330056,1301930.36342616,2
762524.471644536,1301961.57411842,2
762506.975947365,1301957.09735718,2
762507.240620297,1301956.78556285,2
762653.822898257,1301987.28473441,2
762487.088414422,1301941.07473842,2
762502.754944002,1301955.69665796,2
762507.584691364,1301956.14798729,2
762502.955540775,1301959.04113758,2
762539.676637847,1301964.56523766,2
762449.112064492,1301924.50645072,2
762644.806145757,1301986.11017917,2
762507.604770025,1301957.52169017,2
762448.545258185,1301923.83167492,2
762476.89542692,1301942.66109791,2
762504.266145529,1301958.12273744,2
762648.805692441,1301992.64611234,2
762541.581253426,1301965.7620551,2
762501.975991654,1301955.91793772,2
762540.812555277,1301966.15631009,2
762540.213427406,1301962.70444872,2
762523.340322909,1301963.81158688,2
762477.72574,1301944.1057945,2
762435.366351438,1301929.24845642,2
762646.596559309,1301982.02215989,2
762400.486760558,1301906.22813505,3
762392.35982311,1301897.01509847,3
762587.451102425,1301972.42799747,3
762409.311695569,1301908.5326751,3
762417.184690377,1301917.44684484,3
762398.281370885,1301903.56424582,3
762578.40490167,1301971.08553358,3
762418.366014699,1301916.52255042,3
762400.741328822,1301901.99125767,3
762413.517994498,1301909.21375209,3
762407.949456714,1301903.66407753,3
762419.952233753,1301918.40442267,3
762400.296232493,1301901.28324451,3
762584.545156565,1301973.05632504,3
762403.336182218,1301905.20404635,3
762403.132257464,1301906.14678451,3
762425.032651402,1301922.50049847,3
762424.246967929,1301924.19133568,3
762577.920304087,1301972.08157334,3
762383.598523482,1301896.56648231,3
762385.214599061,1301897.14074483,3
762383.104128343,1301896.07322208,3
762401.761698375,1301901.47181216,3
762402.214392518,1301902.55598217,3
762575.748711096,1301971.53309024,3
762411.971885299,1301910.65901884,3
762523.107890466,1301963.65280912,3
762574.384927566,1301970.07412132,3
762582.657158479,1301974.64477815,3
762385.239133514,1301894.27347502,3
762415.295096489,1301916.31700594,3
762582.438527532,1301973.51000153,3
762476.107319467,1301945.224412,3
762579.863012284,1301971.72957243,3
762405.129031253,1301904.50137606,3
762417.927195675,1301917.84316086,3
762425.027334841,1301920.15302057,3
762421.941249151,1301918.76104887,3
762408.587311614,1301907.16671486,3
762409.484866913,1301904.4364902,3
762409.759266834,1301909.00854388,3
762521.458571568,1301958.29475238,3
762401.03161977,1301903.01538496,3
762402.899503374,1301903.35928405,3
762405.40633249,1301909.36805336,3
762417.138562838,1301917.1789257,3
762425.924667248,1301919.53965457,3
762582.28966804,1301974.12773001,3
762401.125748739,1301900.37880342,3
762590.072640339,1301974.65083004,3
762561.058105866,1301973.40573104,3
762383.221444982,1301898.98335861,3
762578.648779041,1301972.12752987,3
762387.00911902,1301893.95454188,3
762476.42716153,1301945.13454718,3
762413.692021463,1301910.99224493,3
762400.503526384,1301908.93615106,3
762408.599978675,1301901.59917694,3
762390.698818277,1301903.494211,3
762400.459536577,1301913.92459739,4
762589.696472658,1301976.09977443,4
762381.628806298,1301894.00472369,4
762651.800373918,1301983.25132002,4
762547.770084467,1301967.78031952,4
762557.044073044,1301961.38305281,4
762557.777620018,1301965.00132083,4
762649.187147971,1301984.84813019,4
762394.521862717,1301903.35643468,4
762559.281885512,1301963.33756373,4
762393.292531316,1301902.22712043,4
762553.198834963,1301968.75296942,4
762557.448955845,1301969.7596202,4
762556.817239867,1301963.65311131,4
